filename,uv_risk,genetic_risk,class
syn_1_00068.png,0.09071516990661621,0.1537596732378006,1
syn_1_00069.png,0.6461265087127686,0.5928440690040588,1
syn_1_00070.png,0.47753259539604187,0.33431267738342285,1
syn_1_00071.png,0.5298052430152893,0.30765122175216675,1
syn_1_00072.png,0.44401201605796814,0.5754327774047852,1
syn_1_00073.png,0.3376763164997101,0.3602847158908844,1
syn_1_00074.png,0.14298874139785767,0.5672436952590942,1
syn_1_00075.png,0.1369704008102417,0.41676226258277893,1
syn_1_00076.png,0.3363877832889557,0.10590072721242905,1
syn_1_00077.png,0.5682076215744019,0.08997076004743576,1
syn_1_00078.png,0.15106670558452606,0.7955777049064636,1
syn_1_00079.png,0.20885078608989716,0.22059157490730286,1
syn_1_00080.png,0.14753355085849762,0.3301842510700226,1
syn_1_00081.png,0.5113831758499146,0.4903920292854309,1
syn_1_00082.png,0.1897575706243515,0.5687978267669678,1
syn_1_00083.png,0.5121603608131409,0.3035450577735901,1
syn_1_00084.png,0.09896638989448547,0.5084443688392639,1
syn_1_00085.png,0.42934879660606384,0.49470847845077515,1
syn_1_00086.png,0.20111773908138275,0.5438200831413269,1
syn_1_00087.png,0.360086590051651,0.2663104832172394,1
syn_1_00088.png,0.20112508535385132,0.7535513639450073,1
syn_1_00089.png,0.5694389343261719,0.3490585684776306,1
syn_1_00090.png,0.06581783294677734,0.3415188491344452,1
syn_1_00091.png,0.14822453260421753,0.21721145510673523,1
syn_1_00092.png,0.1258397251367569,0.5629628896713257,1
syn_1_00093.png,0.24673344194889069,0.24282489717006683,1
syn_1_00094.png,0.630109965801239,0.34219130873680115,1
syn_1_00095.png,0.4917149245738983,0.6749351024627686,1
syn_1_00096.png,0.44335269927978516,0.18090933561325073,1
syn_1_00097.png,0.138636976480484,0.21380063891410828,1
syn_1_00098.png,0.07864763587713242,0.4707207679748535,1
syn_1_00099.png,0.3119855523109436,0.5312812924385071,1
syn_1_00100.png,0.4706418514251709,0.3268333077430725,1
syn_1_00101.png,0.19348350167274475,0.11187972873449326,1
syn_1_00102.png,0.2944791615009308,0.25720834732055664,1
syn_1_00103.png,0.09090031683444977,0.3420043885707855,1
syn_1_00104.png,0.06689335405826569,0.6275084018707275,1
syn_1_00105.png,0.29988425970077515,0.28113117814064026,1
syn_1_00106.png,0.657767117023468,0.594237208366394,1
syn_1_00107.png,0.09587308019399643,0.2967747747898102,1
syn_1_00108.png,0.4775221049785614,0.6478700041770935,1
syn_1_00109.png,0.37280887365341187,0.35663747787475586,1
syn_1_00110.png,0.30961474776268005,0.49259859323501587,1
syn_1_00111.png,0.14232447743415833,0.6528639197349548,1
syn_1_00112.png,0.3735590875148773,0.25316449999809265,1
syn_1_00113.png,0.3756530284881592,0.3960711658000946,1
syn_1_00114.png,0.09407424181699753,0.5231946706771851,1
syn_1_00115.png,0.23687461018562317,0.31909361481666565,1
syn_1_00116.png,0.3209672272205353,0.7392041683197021,1
syn_1_00117.png,0.16871950030326843,0.4953617751598358,1
syn_1_00118.png,0.4631541669368744,0.6886330842971802,1
syn_1_00119.png,0.1855846345424652,0.4468737542629242,1
syn_1_00120.png,0.4448941946029663,0.2095114290714264,1
syn_1_00121.png,0.24501721560955048,0.3866882622241974,1
syn_1_00122.png,0.370393306016922,0.21911853551864624,1
syn_1_00123.png,0.3815048038959503,0.4942627549171448,1
syn_1_00124.png,0.12763875722885132,0.4378434717655182,1
syn_1_00125.png,0.634438693523407,0.3990887403488159,1
syn_1_00126.png,0.19576360285282135,0.4719894826412201,1
syn_1_00127.png,0.26021480560302734,0.6080371737480164,1
syn_1_00128.png,0.32881999015808105,0.6403762102127075,1
syn_1_00129.png,0.008865028619766235,0.2400292009115219,1
syn_1_00130.png,0.12458740919828415,0.6701056361198425,1
syn_1_00131.png,0.16349194943904877,0.6050505638122559,1
syn_1_00132.png,0.032910045236349106,0.8205944895744324,1
syn_1_00133.png,0.31828585267066956,0.33241626620292664,1
syn_1_00134.png,0.21289564669132233,0.30281612277030945,1
syn_1_00135.png,0.2408447265625,0.36080241203308105,1
syn_1_00136.png,0.3759565055370331,0.6057425737380981,1
syn_1_00137.png,0.11802014708518982,0.27050653100013733,1
syn_1_00138.png,0.42778316140174866,0.4423304796218872,1
syn_1_00139.png,0.5122584700584412,0.4214465618133545,1
syn_1_00140.png,0.170434832572937,0.4647897779941559,1
syn_1_00141.png,0.5470268726348877,0.37383124232292175,1
syn_1_00142.png,0.742292582988739,0.19570128619670868,1
syn_1_00143.png,0.38460370898246765,0.4386431574821472,1
syn_1_00144.png,0.23432843387126923,0.9074092507362366,1
syn_1_00145.png,0.20914772152900696,0.7372881770133972,1
syn_1_00146.png,0.22361266613006592,0.6943824291229248,1
syn_1_00147.png,0.12106835097074509,0.4477253556251526,1
syn_1_00148.png,0.623069167137146,0.767956554889679,1
syn_1_00149.png,0.19568316638469696,0.22313053905963898,1
syn_1_00150.png,0.12956847250461578,0.2870261073112488,1
syn_1_00151.png,0.3111880421638489,0.5350155830383301,1
syn_1_00152.png,0.39404287934303284,0.47405800223350525,1
syn_1_00153.png,0.20406445860862732,0.6196145415306091,1
syn_1_00154.png,0.4167547821998596,0.33765149116516113,1
syn_1_00155.png,0.2712760865688324,0.5928471684455872,1
syn_1_00156.png,0.3418078124523163,0.21358557045459747,1
syn_1_00157.png,0.1886424869298935,0.7329592704772949,1
syn_1_00158.png,0.09245270490646362,0.263428658246994,1
syn_1_00159.png,0.4432280659675598,0.6916290521621704,1
syn_1_00160.png,0.39951151609420776,0.34709396958351135,1
syn_1_00161.png,0.22154483199119568,0.39760932326316833,1
syn_1_00162.png,0.1753806620836258,0.4028305411338806,1
syn_1_00163.png,0.2224559634923935,0.42173248529434204,1
syn_1_00164.png,0.38843369483947754,0.8541226983070374,1
syn_1_00165.png,0.6414232850074768,0.19986587762832642,1
syn_1_00166.png,0.18845005333423615,0.19768057763576508,1
syn_1_00167.png,0.43953439593315125,0.5505090355873108,1
syn_1_00168.png,0.5323051810264587,0.17497137188911438,1
syn_1_00169.png,0.34894999861717224,0.3708910048007965,1
syn_1_00170.png,0.3989950716495514,0.5101868510246277,1
syn_1_00171.png,0.4920482039451599,0.18938754498958588,1
syn_1_00172.png,0.12672334909439087,0.6121104955673218,1
syn_1_00173.png,0.13677555322647095,0.27481433749198914,1
syn_1_00174.png,0.1500391811132431,0.28697484731674194,1
syn_1_00175.png,0.5437802672386169,0.4570199251174927,1
syn_1_00176.png,0.34076982736587524,0.535888671875,1
syn_1_00177.png,0.31377699971199036,0.46470728516578674,1
syn_1_00178.png,0.3598572015762329,0.3940134346485138,1
syn_1_00179.png,0.22279439866542816,0.5514621734619141,1
syn_1_00180.png,0.5187762379646301,0.4443613290786743,1
syn_1_00181.png,0.11560063809156418,0.5298544764518738,1
syn_1_00182.png,0.20445755124092102,0.6139359474182129,1
syn_1_00183.png,0.5738591551780701,0.4925842583179474,1
syn_1_00184.png,0.2530863583087921,0.2416115254163742,1
syn_1_00185.png,0.13492058217525482,0.3917129635810852,1
syn_1_00186.png,0.5333433747291565,0.4052337110042572,1
syn_1_00187.png,0.5027210116386414,0.2988286316394806,1
syn_1_00188.png,0.4961228370666504,0.4752132296562195,1
syn_1_00189.png,0.2536528408527374,0.3824669420719147,1
syn_1_00190.png,0.08102338016033173,0.23836646974086761,1
syn_1_00191.png,0.11823701113462448,0.24281162023544312,1
syn_1_00192.png,0.2694859504699707,0.17506422102451324,1
syn_1_00193.png,0.41996026039123535,0.4405022859573364,1
syn_1_00194.png,0.25712719559669495,0.6179044842720032,1
syn_1_00195.png,0.40326201915740967,0.480979859828949,1
syn_1_00196.png,0.275320440530777,0.31386151909828186,1
syn_1_00197.png,0.1751941740512848,0.7456990480422974,1
syn_1_00198.png,0.011652550660073757,0.40405145287513733,1
syn_1_00199.png,0.16429167985916138,0.6415111422538757,1
syn_1_00200.png,0.28221070766448975,0.6899642944335938,1
syn_1_00201.png,0.3153844177722931,0.5170239806175232,1
syn_1_00202.png,0.08974941074848175,0.24365028738975525,1
syn_1_00203.png,0.3672865331172943,0.35496988892555237,1
syn_1_00204.png,0.2393956333398819,0.5207677483558655,1
syn_1_00205.png,0.2974954843521118,0.430444598197937,1
syn_1_00206.png,0.38304391503334045,0.32569384574890137,1
syn_1_00207.png,0.02271532081067562,0.4699573218822479,1
syn_1_00208.png,0.4678860008716583,0.21335291862487793,1
syn_1_00209.png,0.4428445100784302,0.43513205647468567,1
syn_1_00210.png,0.3217438757419586,0.3957532048225403,1
syn_1_00211.png,0.43669167160987854,0.6963486075401306,1
syn_1_00212.png,0.1653306931257248,0.6572572588920593,1
syn_1_00213.png,0.25838029384613037,0.6613378524780273,1
syn_1_00214.png,0.23902727663516998,0.44320571422576904,1
syn_1_00215.png,0.18745778501033783,0.528793215751648,1
syn_1_00216.png,0.5300400257110596,0.3088618814945221,1
syn_1_00217.png,0.16057874262332916,0.49208176136016846,1
syn_1_00218.png,0.44001665711402893,0.44296836853027344,1
syn_1_00219.png,0.23181310296058655,0.3571179509162903,1
syn_1_00220.png,0.12472695112228394,0.2772993743419647,1
syn_1_00221.png,0.0310214813798666,0.308703750371933,1
syn_1_00222.png,0.15839333832263947,0.1314859390258789,1
syn_1_00223.png,0.3469231426715851,0.45034635066986084,1
syn_1_00224.png,0.3373212516307831,0.4170690178871155,1
syn_1_00225.png,0.3201269209384918,0.5990502834320068,1
syn_1_00226.png,0.2652035355567932,0.33383703231811523,1
syn_1_00227.png,0.11558041721582413,0.4002242386341095,1
syn_1_00228.png,0.34491562843322754,0.36084964871406555,1
syn_1_00229.png,0.490115225315094,0.43441006541252136,1
syn_1_00230.png,0.5270650386810303,0.5229173898696899,1
syn_1_00231.png,0.11663463711738586,0.21786066889762878,1
syn_1_00232.png,0.04897027090191841,0.679984450340271,1
syn_1_00233.png,0.33602461218833923,0.2673547565937042,1
syn_1_00234.png,0.18261784315109253,0.6239126920700073,1
syn_1_00235.png,0.047866079956293106,0.20161256194114685,1
syn_1_00236.png,0.4093880355358124,0.15604287385940552,1
syn_1_00237.png,0.21197812259197235,0.5954434275627136,1
syn_1_00238.png,0.15676239132881165,0.5403905510902405,1
syn_1_00239.png,0.32240965962409973,0.5279189348220825,1
syn_1_00240.png,0.18495997786521912,0.42357176542282104,1
syn_1_00241.png,0.10439559072256088,0.27408745884895325,1
syn_1_00242.png,0.046987827867269516,0.11332947760820389,1
syn_1_00243.png,0.19201461970806122,0.41226038336753845,1
syn_1_00244.png,0.37059110403060913,0.279533326625824,1
syn_1_00245.png,0.3139336407184601,0.3199414610862732,1
syn_1_00246.png,0.487249493598938,0.23352526128292084,1
syn_1_00247.png,0.4776613414287567,0.41532835364341736,1
syn_1_00248.png,0.06593810021877289,0.36087214946746826,1
syn_1_00249.png,0.012628596276044846,0.17716024816036224,1
syn_1_00250.png,0.1582844853401184,0.41738301515579224,1
syn_1_00251.png,0.12118302285671234,0.43584126234054565,1
syn_1_00252.png,0.5785735249519348,0.1789262741804123,1
syn_1_00253.png,0.13508018851280212,0.3334757387638092,1
syn_1_00254.png,0.13424581289291382,0.29161691665649414,1
syn_1_00255.png,0.18283268809318542,0.6800658106803894,1
syn_1_00256.png,0.268692284822464,0.17479708790779114,1
syn_1_00257.png,0.2348378747701645,0.714966893196106,1
syn_1_00258.png,0.23244284093379974,0.7780423164367676,1
syn_1_00259.png,0.22490276396274567,0.33163657784461975,1
syn_1_00260.png,0.31558454036712646,0.48767876625061035,1
syn_1_00261.png,0.8323844075202942,0.17161887884140015,1
syn_1_00262.png,0.33750200271606445,0.27953001856803894,1
syn_1_00263.png,0.3192235231399536,0.5581713914871216,1
syn_1_00264.png,0.017333293333649635,0.3008421063423157,1
syn_1_00265.png,0.22315776348114014,0.6282497048377991,1
syn_1_00266.png,0.31210288405418396,0.4777330458164215,1
syn_1_00267.png,0.08502673357725143,0.24484071135520935,1
syn_1_00268.png,0.15840905904769897,0.5191342830657959,1
syn_1_00269.png,0.11254716664552689,0.39422282576560974,1
syn_1_00270.png,0.10587634146213531,0.6555972099304199,1
syn_1_00271.png,0.5885093212127686,0.81451016664505,1
syn_1_00272.png,0.4292701184749603,0.15954089164733887,1
syn_1_00273.png,0.05248498544096947,0.5580261945724487,1
syn_1_00274.png,0.01867472194135189,0.17128656804561615,1
syn_1_00275.png,0.28618380427360535,0.4470480978488922,1
syn_1_00276.png,0.5370977520942688,0.34552308917045593,1
syn_1_00277.png,0.20693182945251465,0.4276558458805084,1
syn_1_00278.png,0.5633688569068909,0.2949333190917969,1
syn_1_00279.png,0.59100341796875,0.47177985310554504,1
syn_1_00280.png,0.09132327884435654,0.5703562498092651,1
syn_1_00281.png,0.07487655431032181,0.6077685356140137,1
syn_1_00282.png,0.17898689210414886,0.5403702259063721,1
syn_1_00283.png,0.11510025709867477,0.09628934413194656,1
syn_1_00284.png,0.4622206687927246,0.7198612093925476,1
syn_1_00285.png,0.15363509953022003,0.4441257417201996,1
syn_1_00286.png,0.15603007376194,0.5243117213249207,1
syn_1_00287.png,0.4774492681026459,0.22660386562347412,1
syn_1_00288.png,0.06808992475271225,0.39868634939193726,1
syn_1_00289.png,0.17334027588367462,0.21062439680099487,1
syn_1_00290.png,0.0900653824210167,0.47008639574050903,1
syn_1_00291.png,0.35255157947540283,0.26910778880119324,1
syn_1_00292.png,0.17608635127544403,0.3355361521244049,1
syn_1_00293.png,0.1750587821006775,0.20431940257549286,1
syn_1_00294.png,0.10858950763940811,0.8278319835662842,1
syn_1_00295.png,0.34285256266593933,0.7282342314720154,1
syn_1_00296.png,0.04090238735079765,0.6823933124542236,1
syn_1_00297.png,0.2823176085948944,0.5592601299285889,1
syn_1_00298.png,0.4366450607776642,0.12970136106014252,1
syn_1_00299.png,0.27577275037765503,0.6511934995651245,1
syn_1_00300.png,0.36964571475982666,0.19691747426986694,1
syn_1_00301.png,0.022889964282512665,0.5887126326560974,1
syn_1_00302.png,0.4565671682357788,0.6610977649688721,1
syn_1_00303.png,0.17711172997951508,0.40657031536102295,1
syn_1_00304.png,0.48563748598098755,0.3266475796699524,1
syn_1_00305.png,0.3382123112678528,0.5516746044158936,1
syn_1_00306.png,0.1978820264339447,0.6717650890350342,1
syn_1_00307.png,0.31562238931655884,0.38026663661003113,1
syn_1_00308.png,0.5810094475746155,0.4549964666366577,1
syn_1_00309.png,0.3798169791698456,0.45573779940605164,1
syn_1_00310.png,0.5705156326293945,0.5227311849594116,1
syn_1_00311.png,0.256035715341568,0.28931570053100586,1
syn_1_00312.png,0.4031500518321991,0.4566538333892822,1
syn_1_00313.png,0.39505279064178467,0.5625218749046326,1
syn_1_00314.png,0.1805802434682846,0.2573398947715759,1
syn_1_00315.png,0.412505567073822,0.49755844473838806,1
syn_1_00316.png,0.25923946499824524,0.7889593243598938,1
syn_1_00317.png,0.5089134573936462,0.18088103830814362,1
syn_1_00318.png,0.57778400182724,0.052329860627651215,1
syn_1_00319.png,0.05367283523082733,0.5243421792984009,1
syn_1_00320.png,0.36159172654151917,0.5550057291984558,1
syn_1_00321.png,0.1748957484960556,0.22379150986671448,1
syn_1_00322.png,0.34042665362358093,0.39883536100387573,1
syn_1_00323.png,0.11853029578924179,0.19345080852508545,1
syn_1_00324.png,0.5237376093864441,0.27835676074028015,1
syn_1_00325.png,0.4336891174316406,0.7438853979110718,1
syn_1_00326.png,0.4039314389228821,0.2954781651496887,1
syn_1_00327.png,0.5807029008865356,0.21222999691963196,1
syn_1_00328.png,0.34757229685783386,0.3972890079021454,1
syn_1_00329.png,0.25506526231765747,0.4029572308063507,1
syn_1_00330.png,0.3007517158985138,0.20606112480163574,1
syn_1_00331.png,0.43125689029693604,0.3509940803050995,1
syn_1_00332.png,0.33013251423835754,0.6024284958839417,1
syn_1_00333.png,0.32766294479370117,0.28729379177093506,1
syn_1_00334.png,0.3964278995990753,0.8706368207931519,1
syn_1_00335.png,0.23464767634868622,0.5343235731124878,1
syn_1_00336.png,0.2595265507698059,0.6682717800140381,1
syn_1_00337.png,0.23103488981723785,0.47311335802078247,1
syn_1_00338.png,0.048142097890377045,0.5525281429290771,1
syn_1_00339.png,0.11653345823287964,0.44023922085762024,1
syn_1_00340.png,0.44126975536346436,0.2917860746383667,1
syn_1_00341.png,0.2173384130001068,0.30307334661483765,1
syn_1_00342.png,0.14819277822971344,0.6393566131591797,1
syn_1_00343.png,0.5637138485908508,0.5307018756866455,1
syn_1_00344.png,0.15602529048919678,0.13875485956668854,1
syn_1_00345.png,0.48526522517204285,0.7281434535980225,1
syn_1_00346.png,0.2641412317752838,0.3163508176803589,1
syn_1_00347.png,0.28737473487854004,0.4485088586807251,1
syn_1_00348.png,0.25851163268089294,0.28621548414230347,1
syn_1_00349.png,0.2201569825410843,0.3233262300491333,1
syn_1_00350.png,0.07434887439012527,0.7916630506515503,1
syn_1_00351.png,0.2867061495780945,0.45441100001335144,1
syn_1_00352.png,0.2187480479478836,0.16646845638751984,1
syn_1_00353.png,0.07060201466083527,0.28294023871421814,1
syn_1_00354.png,0.3463153541088104,0.5175805687904358,1
syn_1_00355.png,0.11520064622163773,0.482313871383667,1
syn_1_00356.png,0.14047959446907043,0.2659889757633209,1
syn_1_00357.png,0.4159715175628662,0.48118525743484497,1
syn_1_00358.png,0.42605534195899963,0.5469620823860168,1
syn_1_00359.png,0.3367207646369934,0.47507473826408386,1
syn_1_00360.png,0.5480435490608215,0.21245810389518738,1
syn_1_00361.png,0.1585191935300827,0.47042447328567505,1
syn_1_00362.png,0.1347508281469345,0.5008823275566101,1
syn_1_00363.png,0.4743369519710541,0.3466097414493561,1
syn_1_00364.png,0.21691951155662537,0.5248569250106812,1
syn_1_00365.png,0.061632875353097916,0.6415363550186157,1
syn_1_00366.png,0.4982875883579254,0.812149167060852,1
syn_1_00367.png,0.24838101863861084,0.19425927102565765,1
syn_1_00368.png,0.14107652008533478,0.39871978759765625,1
syn_1_00369.png,0.47202977538108826,0.5239838361740112,1
syn_1_00370.png,0.25005069375038147,0.1794075220823288,1
syn_1_00371.png,0.05186963826417923,0.4989125728607178,1
syn_1_00372.png,0.3580150902271271,0.41896873712539673,1
syn_1_00373.png,0.42822712659835815,0.4420214891433716,1
syn_1_00374.png,0.4735831916332245,0.36453777551651,1
syn_1_00375.png,0.4074532985687256,0.5262192487716675,1
syn_1_00376.png,0.17471446096897125,0.7248160243034363,1
syn_1_00377.png,0.18193888664245605,0.5050709247589111,1
syn_1_00378.png,0.4300098121166229,0.18417349457740784,1
syn_1_00379.png,0.24058915674686432,0.5506251454353333,1
syn_1_00380.png,0.15612953901290894,0.31253185868263245,1
syn_1_00381.png,0.3472703695297241,0.48564043641090393,1
syn_1_00382.png,0.37868165969848633,0.34252747893333435,1
syn_1_00383.png,0.21249639987945557,0.24594634771347046,1
syn_1_00384.png,0.2824324369430542,0.532809317111969,1
syn_1_00385.png,0.2927387058734894,0.7339771389961243,1
syn_1_00386.png,0.0920032262802124,0.5132724046707153,1
syn_1_00387.png,0.36992794275283813,0.18811368942260742,1
syn_1_00388.png,0.47858569025993347,0.6426348090171814,1
syn_1_00389.png,0.2416776716709137,0.21816004812717438,1
syn_1_00390.png,0.3788664937019348,0.18744060397148132,1
syn_1_00391.png,0.5347201228141785,0.4983714520931244,1
syn_1_00392.png,0.7630057334899902,0.6353469491004944,1
syn_1_00393.png,0.3525850772857666,0.455426424741745,1
syn_1_00394.png,0.2985813617706299,0.48120200634002686,1
syn_1_00395.png,0.2372039407491684,0.5878413319587708,1
syn_1_00396.png,0.5048020482063293,0.3783677816390991,1
syn_1_00397.png,0.539816677570343,0.4371095299720764,1
syn_1_00398.png,0.2524625062942505,0.30558106303215027,1
syn_1_00399.png,0.20188084244728088,0.3326789140701294,1
syn_1_00400.png,0.4463154971599579,0.2770153284072876,1
syn_1_00401.png,0.2874020040035248,0.4950007498264313,1
syn_1_00402.png,0.12353184819221497,0.6970900297164917,1
syn_1_00403.png,0.4101155996322632,0.4714708924293518,1
syn_1_00404.png,0.2746545970439911,0.27804818749427795,1
syn_1_00405.png,0.12054359912872314,0.4562533497810364,1
syn_1_00406.png,0.03680175542831421,0.4405955374240875,1
syn_1_00407.png,0.048676345497369766,0.36461034417152405,1
syn_1_00408.png,0.3460318148136139,0.21001406013965607,1
syn_1_00409.png,0.08952200412750244,0.4794749319553375,1
syn_1_00410.png,0.38996437191963196,0.4744350016117096,1
syn_1_00411.png,0.3006766736507416,0.37507253885269165,1
syn_1_00412.png,0.07428105175495148,0.35832679271698,1
syn_1_00413.png,0.28361812233924866,0.3206759989261627,1
syn_1_00414.png,0.5622797608375549,0.1978546530008316,1
syn_1_00415.png,0.2781890332698822,0.4259089231491089,1
syn_1_00416.png,0.22735878825187683,0.4278160631656647,1
syn_1_00417.png,0.2981029748916626,0.8265798091888428,1
syn_1_00418.png,0.12994582951068878,0.8882758021354675,1
syn_1_00419.png,0.3685063421726227,0.8471254110336304,1
syn_1_00420.png,0.41831350326538086,0.4533362090587616,1
syn_1_00421.png,0.338542640209198,0.598465621471405,1
syn_1_00422.png,0.5407783389091492,0.4121358096599579,1
syn_1_00423.png,0.32660961151123047,0.08418527245521545,1
syn_1_00424.png,0.4372003376483917,0.36390984058380127,1
syn_1_00425.png,0.3929125964641571,0.6033933758735657,1
syn_1_00426.png,0.39900463819503784,0.4232586622238159,1
syn_1_00427.png,0.41261351108551025,0.3909994959831238,1
syn_1_00428.png,0.18317079544067383,0.8186559081077576,1
syn_1_00429.png,0.7504172921180725,0.4795069098472595,1
syn_1_00430.png,0.5931602120399475,0.5414620637893677,1
syn_1_00431.png,0.38430944085121155,0.16216960549354553,1
syn_1_00432.png,0.23111477494239807,0.3209743797779083,1
syn_1_00433.png,0.28217241168022156,0.21551436185836792,1
syn_1_00434.png,0.26951301097869873,0.21994516253471375,1
syn_1_00435.png,0.0156411025673151,0.48297667503356934,1
syn_1_00436.png,0.15790829062461853,0.23496991395950317,1
syn_1_00437.png,0.17825253307819366,0.2590095102787018,1
syn_1_00438.png,0.14484480023384094,0.4514903128147125,1
syn_1_00439.png,0.2937130928039551,0.36390626430511475,1
syn_1_00440.png,0.3506283462047577,0.522675096988678,1
syn_1_00441.png,0.15497556328773499,0.5245633721351624,1
syn_1_00442.png,0.16923068463802338,0.4387051463127136,1
syn_1_00443.png,0.0879015401005745,0.19072656333446503,1
syn_1_00444.png,0.04383779689669609,0.12061518430709839,1
syn_1_00445.png,0.08731454610824585,0.7660283446311951,1
syn_1_00446.png,0.10880593210458755,0.3840313255786896,1
syn_1_00447.png,0.2581091821193695,0.2688877582550049,1
syn_1_00448.png,0.6353821754455566,0.6295770406723022,1
syn_1_00449.png,0.4759660065174103,0.31137171387672424,1
syn_1_00450.png,0.39436084032058716,0.6252665519714355,1
syn_1_00451.png,0.3274438977241516,0.6906653642654419,1
syn_1_00452.png,0.1407138556241989,0.12217262387275696,1
syn_1_00453.png,0.17064809799194336,0.6507280468940735,1
syn_1_00454.png,0.11308135837316513,0.5537296533584595,1
syn_1_00455.png,0.5251126885414124,0.36325663328170776,1
syn_1_00456.png,0.46992892026901245,0.7165611386299133,1
syn_1_00457.png,0.3056015372276306,0.4332212209701538,1
syn_1_00458.png,0.3949645161628723,0.5702645778656006,1
syn_1_00459.png,0.34606993198394775,0.49734941124916077,1
syn_1_00460.png,0.13960480690002441,0.3880084455013275,1
syn_1_00461.png,0.22610782086849213,0.4651992619037628,1
syn_1_00462.png,0.28594884276390076,0.45856672525405884,1
syn_1_00463.png,0.8141105771064758,0.664249062538147,1
syn_1_00464.png,0.6409140229225159,0.5440822243690491,1
syn_1_00465.png,0.07135564833879471,0.6135748028755188,1
syn_1_00466.png,0.12888942658901215,0.5374788641929626,1
